id_cliente,idade,renda,valor_divida,dias_atraso,numero_contatos,canal_contato,regiao,acordo_ofertado,pagamento_realizado
3791,61,11219,39180,123,1,WhatsApp,Norte,0,0
3792,74,15517,894,231,8,WhatsApp,Sudeste,0,0
3793,28,9814,47903,637,1,WhatsApp,Norte,0,0
3794,19,11128,36865,112,2,WhatsApp,Norte,0,0
3795,64,10854,11024,593,5,Email,Centro-Oeste,0,0
3796,61,12992,33597,246,1,WhatsApp,Norte,0,0
3797,61,4845,27173,391,4,WhatsApp,Sudeste,0,0
3798,26,16857,17656,392,1,Email,Centro-Oeste,1,1
3799,38,2061,2145,328,11,Telefone,Sudeste,0,0
3800,41,7761,29549,215,3,Telefone,Sudeste,1,1
3801,51,3237,10315,367,14,Email,Centro-Oeste,1,0
3802,39,10596,2348,82,10,WhatsApp,Sudeste,0,1
3803,20,14182,34829,76,10,Telefone,Sul,0,0
3804,29,13223,34041,527,2,WhatsApp,Norte,1,0
3805,45,13598,7811,503,4,WhatsApp,Centro-Oeste,0,1
3806,47,10626,22063,479,5,WhatsApp,Centro-Oeste,1,0
3807,43,14889,15703,372,12,WhatsApp,Sul,1,1
3808,65,9766,9790,265,6,Email,Sul,1,1
3809,38,1794,35318,264,9,Email,Sul,1,0
3810,45,12934,17631,110,7,Email,Sul,1,1
3811,73,6830,30643,307,8,WhatsApp,Nordeste,1,1
3812,43,6155,25009,200,13,Email,Centro-Oeste,1,0
3813,50,18993,22744,226,3,Telefone,Sudeste,1,1
3814,38,14960,37241,185,3,WhatsApp,Centro-Oeste,1,1
3815,52,5271,27398,31,6,Telefone,Centro-Oeste,0,0
3816,69,10063,34883,614,11,WhatsApp,Centro-Oeste,0,0
3817,51,19058,47818,99,14,WhatsApp,Sul,0,1
3818,58,2664,20638,339,9,Email,Sul,1,1
3819,68,10975,43762,266,9,Telefone,Nordeste,0,0
3820,64,13888,6006,652,10,WhatsApp,Centro-Oeste,0,0
3821,35,15469,21105,350,8,Telefone,Norte,1,1
3822,28,9934,13554,544,10,Email,Nordeste,0,0
3823,74,8762,28731,457,1,Telefone,Sul,1,0
3824,40,3041,14361,88,12,WhatsApp,Centro-Oeste,1,0
3825,65,4265,12087,63,10,WhatsApp,Sul,1,1
3826,39,11806,14015,387,5,WhatsApp,Sudeste,1,1
3827,34,5991,22175,459,9,Email,Sul,1,0
3828,22,4583,39122,586,9,WhatsApp,Sul,1,0
3829,61,3357,17100,636,7,WhatsApp,Nordeste,0,0
3830,28,2269,28392,269,12,WhatsApp,Sudeste,1,0
3831,47,19306,18243,633,4,Email,Norte,0,0
3832,32,4472,4274,346,4,Telefone,Norte,1,0
3833,44,19756,22301,660,7,Telefone,Norte,1,1
3834,52,7099,38195,78,0,WhatsApp,Centro-Oeste,0,0
3835,50,6775,29353,365,5,WhatsApp,Norte,1,0
3836,37,8071,4929,14,9,Email,Centro-Oeste,1,0
3837,33,6572,5106,136,12,Email,Sul,0,0
3838,51,11131,4978,304,8,Email,Norte,0,0
3839,19,12745,49344,397,11,Email,Nordeste,1,1
3840,52,16206,18780,79,5,Email,Sudeste,1,1
3841,57,6963,40634,705,14,Telefone,Sudeste,1,0
3842,73,8950,4927,418,6,Email,Sul,1,1
3843,45,12595,46744,242,3,Telefone,Sudeste,1,1
3844,64,2813,5861,51,11,WhatsApp,Sudeste,1,1
3845,56,9347,25975,384,9,WhatsApp,Sul,0,0
3846,23,18954,1141,375,0,Email,Sul,1,1
3847,26,10666,22230,206,8,WhatsApp,Sul,1,1
3848,37,11430,21613,489,11,Email,Nordeste,1,1
3849,18,4785,20511,381,5,WhatsApp,Sul,1,0
3850,25,4595,43353,311,2,WhatsApp,Sul,0,0
3851,72,18204,20159,375,3,WhatsApp,Sul,1,1
3852,40,2055,37318,632,9,WhatsApp,Norte,0,0
3853,20,6932,37821,592,11,WhatsApp,Norte,0,0
3854,21,2886,21809,42,5,WhatsApp,Nordeste,1,1
3855,42,12739,19188,533,5,Email,Nordeste,0,0
3856,64,12119,28676,522,11,WhatsApp,Sudeste,0,0
3857,55,8354,3843,153,8,WhatsApp,Norte,1,1
3858,32,11696,2556,312,3,WhatsApp,Nordeste,1,1
3859,38,17533,19692,294,4,Telefone,Nordeste,1,1
3860,52,9137,23976,598,4,Telefone,Sudeste,1,0
3861,74,14462,9916,113,2,Telefone,Sul,1,1
3862,70,16440,40494,701,1,WhatsApp,Centro-Oeste,1,0
3863,70,12118,1386,112,7,WhatsApp,Sudeste,1,1
3864,63,5293,9084,175,9,Telefone,Centro-Oeste,0,0
3865,69,8873,28266,302,14,Email,Sudeste,1,0
3866,31,4013,19330,516,8,WhatsApp,Sudeste,0,0
3867,53,3827,20789,221,9,WhatsApp,Sul,1,0
3868,29,10309,12030,171,10,WhatsApp,Nordeste,1,1
3869,34,7952,4091,318,12,WhatsApp,Norte,1,1
3870,56,9142,28842,213,8,Telefone,Sudeste,1,1
3871,26,15935,21895,253,13,Telefone,Sul,1,1
3872,52,2492,17238,124,4,WhatsApp,Centro-Oeste,1,0
3873,30,6924,3131,640,10,WhatsApp,Nordeste,0,0
3874,32,5881,18405,213,8,Email,Sudeste,1,1
3875,35,6282,19556,624,3,Email,Centro-Oeste,0,0
3876,68,8960,44638,85,1,Email,Sudeste,1,1
3877,50,4483,24046,516,2,WhatsApp,Norte,0,0
3878,23,15682,35947,65,0,Telefone,Norte,0,1
3879,44,4023,37690,318,4,WhatsApp,Nordeste,0,0
3880,40,11177,26514,346,0,WhatsApp,Centro-Oeste,1,0
3881,44,11792,7963,632,11,WhatsApp,Norte,1,1
3882,51,16589,42881,243,10,Telefone,Sul,0,1
3883,73,6081,2280,137,0,WhatsApp,Nordeste,1,1
3884,63,13407,26607,247,13,Email,Sudeste,1,1
3885,55,7109,32087,441,10,WhatsApp,Centro-Oeste,1,0
3886,31,19885,42692,45,10,WhatsApp,Centro-Oeste,1,1
3887,53,19271,39839,658,12,WhatsApp,Sul,1,1
3888,70,12875,25468,688,6,WhatsApp,Norte,0,0
3889,25,18914,34093,554,1,WhatsApp,Centro-Oeste,0,1
3890,52,11457,44423,89,14,WhatsApp,Sul,1,1
3891,36,14455,24160,228,7,WhatsApp,Sul,0,0
3892,47,2720,2895,291,5,WhatsApp,Sudeste,1,0
3893,31,14663,37413,422,3,Telefone,Sul,0,1
3894,37,14789,32348,67,8,WhatsApp,Nordeste,0,0
3895,66,14037,16279,251,14,Telefone,Centro-Oeste,0,0
3896,42,11310,5992,41,9,Telefone,Nordeste,1,1
3897,57,10955,30222,99,7,WhatsApp,Sul,1,1
3898,41,10563,7611,306,12,Email,Sul,0,0
3899,31,2334,46355,456,9,Telefone,Nordeste,1,0
3900,43,3224,10484,591,2,WhatsApp,Sudeste,1,0
3901,55,3913,32516,301,2,Email,Sul,1,0
3902,40,11005,28140,199,3,Email,Nordeste,0,1
3903,39,5998,7292,659,13,Email,Nordeste,0,0
3904,65,3605,27424,488,8,Telefone,Centro-Oeste,1,0
3905,74,4068,33077,106,8,WhatsApp,Sudeste,1,1
3906,36,10830,8211,401,4,WhatsApp,Norte,1,1
3907,63,18093,20512,705,11,Telefone,Nordeste,1,1
3908,68,6411,34833,477,8,Email,Centro-Oeste,0,0
3909,20,18117,36935,122,5,Telefone,Norte,1,1
3910,59,2292,39727,77,7,Email,Centro-Oeste,1,1
3911,36,15695,4596,312,10,WhatsApp,Centro-Oeste,0,1
3912,26,15401,1519,112,7,WhatsApp,Sudeste,1,1
3913,45,17262,24812,682,11,Email,Sul,1,0
3914,37,10026,9976,518,9,Telefone,Sudeste,1,1
3915,62,17398,8754,197,14,Email,Norte,0,1
3916,24,2714,32919,98,6,Telefone,Sudeste,0,0
3917,31,16846,12084,459,3,WhatsApp,Sul,1,1
3918,26,1712,6465,230,3,Telefone,Sudeste,1,0
3919,72,3158,11964,168,5,Email,Sudeste,0,1
3920,74,13770,12939,8,13,Telefone,Sudeste,0,1
3921,36,15529,37989,172,8,WhatsApp,Nordeste,1,1
3922,64,6524,41676,360,6,WhatsApp,Nordeste,1,0
3923,69,14539,33463,195,4,Telefone,Sudeste,0,0
3924,31,6641,28940,269,4,WhatsApp,Sul,1,1
3925,73,19678,3773,19,7,Telefone,Sul,0,1
3926,55,7488,15830,354,5,WhatsApp,Sul,1,1
3927,70,15277,21994,49,0,WhatsApp,Sul,1,1
3928,53,7078,11386,464,0,Email,Centro-Oeste,0,0
3929,57,16551,3712,356,8,WhatsApp,Sudeste,1,1
3930,34,5345,36023,158,7,Email,Sudeste,0,0
3931,47,13382,18405,66,5,WhatsApp,Centro-Oeste,0,0
3932,26,15747,22558,571,12,Email,Sul,1,1
3933,50,12984,1580,308,0,WhatsApp,Norte,1,1
3934,73,1878,33175,337,13,WhatsApp,Norte,1,0
3935,69,4793,22507,671,1,Email,Centro-Oeste,0,0
3936,42,13130,48769,121,9,Telefone,Norte,1,0
3937,31,15160,17605,404,2,WhatsApp,Nordeste,0,0
3938,28,18108,30779,647,9,Email,Sudeste,0,0
3939,70,2237,47315,568,11,Telefone,Norte,1,0
3940,52,18119,18446,96,2,Email,Nordeste,1,1
3941,58,13970,1139,114,1,Telefone,Sudeste,1,1
3942,31,18595,13002,429,11,WhatsApp,Nordeste,1,1
3943,47,17617,38458,540,1,WhatsApp,Sudeste,0,1
3944,58,16279,28863,2,5,WhatsApp,Sudeste,1,1
3945,21,19772,4236,212,6,Telefone,Norte,0,1
3946,21,19143,16973,580,3,WhatsApp,Centro-Oeste,0,0
3947,45,8771,34519,640,0,WhatsApp,Norte,1,0
3948,25,18632,42562,333,5,WhatsApp,Sul,1,1
3949,19,13678,21587,24,6,WhatsApp,Nordeste,1,1
3950,58,15990,28989,368,3,Email,Sul,1,1
3951,63,15363,37320,506,5,Telefone,Sudeste,1,0
3952,39,3323,19825,176,8,Telefone,Norte,1,0
3953,58,8352,771,429,3,Email,Sul,1,1
3954,73,14572,18914,442,11,Telefone,Sul,0,0
3955,72,12633,24720,548,14,Email,Sul,0,0
3956,33,16611,44966,514,13,WhatsApp,Sudeste,0,0
3957,46,8019,49157,361,9,WhatsApp,Sudeste,1,0
3958,66,3277,42925,274,3,WhatsApp,Sudeste,1,0
3959,65,19106,9887,177,9,WhatsApp,Sul,1,1
3960,47,16272,49644,264,11,Email,Nordeste,0,0
3961,29,15121,11779,186,4,Telefone,Norte,0,0
3962,52,13359,28084,527,2,WhatsApp,Norte,1,1
3963,28,19661,45283,279,9,Telefone,Sudeste,0,1
3964,63,10996,40309,706,1,Telefone,Sul,1,0
3965,67,8990,41976,198,14,WhatsApp,Nordeste,0,1
3966,38,10393,11357,349,8,Telefone,Centro-Oeste,1,1
3967,38,4489,42761,421,12,Email,Sudeste,1,0
3968,22,9843,8552,305,0,Email,Centro-Oeste,1,1
3969,65,19209,17495,64,4,Telefone,Norte,1,1
3970,37,13414,14080,290,4,WhatsApp,Norte,1,0
3971,54,10498,18740,18,7,WhatsApp,Nordeste,1,1
3972,20,4222,18410,64,5,WhatsApp,Nordeste,1,0
3973,61,6156,10716,330,5,Telefone,Centro-Oeste,1,1
3974,50,19209,39497,17,5,WhatsApp,Norte,0,1
3975,70,5633,46611,443,3,WhatsApp,Nordeste,1,1
3976,26,2742,25411,141,14,Email,Nordeste,1,0
3977,26,10039,35366,308,0,Email,Norte,1,0
3978,21,3331,15938,444,2,Telefone,Norte,0,0
3979,52,19453,8365,496,12,WhatsApp,Sul,0,0
3980,34,8746,17057,426,12,WhatsApp,Nordeste,1,1
3981,51,19802,12711,475,14,WhatsApp,Centro-Oeste,1,1
3982,41,4732,33768,245,9,Telefone,Sudeste,1,1
3983,49,5258,4146,450,11,WhatsApp,Sudeste,0,0
3984,18,7497,43316,351,10,Email,Norte,0,0
3985,25,12472,24424,599,5,Email,Centro-Oeste,0,0
3986,62,16868,44612,711,4,WhatsApp,Sul,1,0
3987,40,3324,10410,161,9,WhatsApp,Nordeste,0,0
3988,64,12183,2278,140,0,Telefone,Sul,1,1
3989,57,5560,46252,493,4,Email,Centro-Oeste,0,0
3990,29,1904,19941,588,1,Email,Sul,1,1
3991,71,19605,5690,531,0,WhatsApp,Norte,1,1
3992,29,12517,15804,393,3,WhatsApp,Sudeste,1,1
3993,63,5345,40265,401,5,Telefone,Norte,1,0
3994,64,12884,27789,50,6,Telefone,Nordeste,1,1
3995,32,17948,45288,295,8,WhatsApp,Norte,1,1
3996,58,10991,5247,425,4,Telefone,Centro-Oeste,1,1
3997,36,14612,9786,12,7,Telefone,Centro-Oeste,0,1
3998,43,13285,545,335,7,WhatsApp,Nordeste,0,1
3999,69,2468,30242,15,10,Email,Nordeste,1,1
4000,46,1868,8258,28,8,WhatsApp,Sudeste,1,1
4001,39,9924,23937,388,2,Telefone,Sul,1,1
4002,57,3742,20085,292,2,Telefone,Sudeste,1,0
4003,38,4583,33723,250,8,WhatsApp,Norte,0,0
4004,68,14822,10354,505,6,Telefone,Sul,1,0
4005,55,2969,17849,98,14,Telefone,Nordeste,1,1
4006,37,6225,31192,337,3,Email,Centro-Oeste,1,1
4007,74,5759,21848,39,14,WhatsApp,Norte,1,0
4008,46,5122,34796,38,0,Telefone,Sudeste,1,1
4009,68,11792,36244,300,6,Telefone,Nordeste,0,0
4010,21,18707,19955,179,9,Telefone,Sul,1,1
4011,72,4931,13788,609,5,Email,Sul,1,0
4012,24,5651,6887,469,2,WhatsApp,Centro-Oeste,1,0
4013,45,5713,35789,282,13,WhatsApp,Nordeste,1,0
4014,45,16735,39793,164,4,Telefone,Nordeste,1,1
4015,21,10489,34394,453,2,WhatsApp,Norte,1,0
4016,39,2279,23516,97,7,Email,Norte,1,0
4017,29,16851,46616,309,4,Telefone,Sul,1,0
4018,62,12542,40984,262,9,WhatsApp,Sudeste,0,0
4019,20,7034,30715,293,9,Email,Sul,1,0
4020,39,4806,16602,249,5,WhatsApp,Norte,1,0
4021,61,4402,3904,245,1,Telefone,Norte,0,0
4022,19,14891,37760,251,7,WhatsApp,Norte,1,1
4023,41,5218,35611,123,8,WhatsApp,Sul,0,0
4024,51,1521,606,325,2,WhatsApp,Nordeste,0,0
4025,44,3000,15695,681,12,Telefone,Sudeste,1,0
4026,72,10534,46509,501,14,WhatsApp,Sudeste,0,0
4027,58,17299,27653,687,5,WhatsApp,Norte,1,0
4028,18,5141,30105,716,5,WhatsApp,Centro-Oeste,1,0
4029,25,1691,45843,66,1,WhatsApp,Sul,0,0
4030,40,14806,38069,59,9,Email,Nordeste,1,1
4031,55,14914,6080,498,7,WhatsApp,Norte,0,1
4032,23,10087,49866,373,4,Email,Centro-Oeste,1,1
4033,39,6162,5900,266,10,Telefone,Norte,1,1
4034,42,5826,40143,653,10,Telefone,Centro-Oeste,1,0
4035,35,10565,31149,236,7,WhatsApp,Sudeste,1,1
4036,34,11971,30996,218,13,Email,Centro-Oeste,1,1
4037,29,14141,21137,527,12,WhatsApp,Sudeste,1,1
4038,23,10696,41924,441,13,Telefone,Sudeste,0,0
4039,43,14226,39515,650,7,Email,Sul,1,1
4040,44,17151,6677,406,14,Email,Centro-Oeste,1,0
4041,25,10036,7769,601,11,Telefone,Nordeste,1,0
4042,36,14444,15474,589,2,Email,Nordeste,1,1
4043,59,7773,14537,648,4,Telefone,Centro-Oeste,1,1
4044,18,7784,19256,469,6,WhatsApp,Sul,1,0
4045,74,10317,16667,110,4,WhatsApp,Nordeste,0,0
4046,46,19562,23718,353,5,WhatsApp,Norte,0,1
4047,62,9914,25667,91,1,WhatsApp,Nordeste,0,0
4048,66,18627,43648,414,7,Telefone,Sul,0,0
4049,52,18346,7117,702,4,Telefone,Sudeste,0,0
4050,57,19452,22034,73,5,WhatsApp,Sudeste,0,1
4051,31,13039,25959,685,0,Email,Sudeste,0,0
4052,52,15493,21042,547,9,WhatsApp,Sul,1,0
4053,65,14951,803,298,1,Email,Sudeste,0,0
4054,62,16192,30256,645,10,Email,Sudeste,0,0
4055,37,19620,13183,283,3,Email,Sul,1,1
4056,73,14834,49985,505,10,Email,Norte,1,0
4057,66,9403,33195,198,8,WhatsApp,Nordeste,0,0
4058,30,17129,11525,32,5,Telefone,Sul,0,1
4059,55,19240,21390,648,7,WhatsApp,Sul,0,1
4060,66,2514,19215,341,1,WhatsApp,Centro-Oeste,0,0
4061,63,12360,5061,658,9,Telefone,Sudeste,0,0
4062,66,18938,33347,334,14,WhatsApp,Norte,1,1
4063,25,3264,37031,143,4,Email,Centro-Oeste,1,1
4064,60,7509,27907,410,11,Email,Norte,1,0
4065,37,11104,22080,44,11,WhatsApp,Sudeste,1,1
4066,50,17512,10669,32,12,Telefone,Sudeste,0,1
4067,43,2167,17616,28,0,WhatsApp,Sudeste,1,1
4068,56,4870,37244,423,3,Email,Nordeste,1,1
4069,38,7476,22543,491,9,Telefone,Norte,1,0
4070,70,19278,2624,160,0,WhatsApp,Norte,1,1
4071,66,10113,39920,207,10,WhatsApp,Centro-Oeste,0,1
4072,59,7099,38551,18,10,WhatsApp,Sul,1,1
4073,60,5150,7676,103,8,Email,Sudeste,1,1
4074,71,13849,26274,582,1,WhatsApp,Sudeste,0,0
4075,58,11394,19176,631,6,WhatsApp,Centro-Oeste,0,0
4076,26,4690,45677,651,2,Email,Norte,0,0
4077,41,16845,25260,672,13,Email,Nordeste,1,1
4078,54,10289,45587,232,1,Email,Norte,0,0
4079,66,1891,1497,660,12,Telefone,Nordeste,0,0
4080,58,18959,44269,424,3,Telefone,Nordeste,1,1
4081,34,4150,37932,547,6,Telefone,Norte,0,0
4082,41,15100,13617,239,6,WhatsApp,Sudeste,0,0
4083,38,15817,11731,334,8,Telefone,Nordeste,1,1
4084,68,18693,30251,149,11,WhatsApp,Centro-Oeste,1,1
4085,56,17063,7940,623,12,WhatsApp,Centro-Oeste,0,1
4086,72,8395,20411,408,2,Email,Nordeste,0,0
4087,58,19043,44486,17,6,WhatsApp,Sudeste,1,0
4088,56,3031,16108,226,5,Email,Nordeste,1,1
4089,30,6981,30165,652,9,WhatsApp,Centro-Oeste,1,0
4090,28,12374,27657,656,6,WhatsApp,Centro-Oeste,0,0
4091,63,7663,29279,260,6,Telefone,Norte,1,0
4092,36,6764,30468,674,9,Telefone,Sudeste,1,0
4093,28,19115,27887,604,4,Telefone,Norte,1,1
4094,30,17390,4590,174,8,Email,Sul,1,1
4095,63,13267,25445,205,6,WhatsApp,Nordeste,1,1
4096,62,9571,40739,415,6,Email,Norte,0,0
4097,18,17040,4243,508,11,WhatsApp,Sudeste,0,1
4098,57,4408,31424,153,13,Email,Nordeste,1,1
4099,61,6212,10696,103,2,WhatsApp,Nordeste,0,0
4100,36,13690,26779,714,0,Email,Nordeste,1,0
4101,29,11650,40276,65,13,Telefone,Nordeste,0,1
4102,25,5991,3824,117,13,WhatsApp,Nordeste,1,1
4103,25,15419,41900,665,4,Email,Sudeste,0,0
4104,70,15668,20141,156,7,WhatsApp,Sul,1,1
4105,62,10093,27982,676,4,WhatsApp,Centro-Oeste,1,0
4106,29,18858,33494,82,9,Email,Sul,0,1
4107,65,18107,15363,518,2,WhatsApp,Centro-Oeste,0,1
4108,50,6113,49295,67,8,WhatsApp,Norte,1,1
4109,62,12926,37986,238,1,Telefone,Nordeste,0,0
4110,43,18109,38940,584,14,Email,Norte,0,0
4111,56,9683,24611,607,2,WhatsApp,Norte,0,0
4112,45,19225,48530,326,11,Telefone,Centro-Oeste,1,1
4113,22,9901,3699,590,3,Telefone,Sudeste,0,0
4114,25,5227,38538,67,9,Email,Nordeste,1,1
4115,42,15203,46018,176,0,Email,Norte,1,1
4116,44,11718,8397,684,10,Telefone,Sul,1,1
4117,63,1893,41932,478,3,Telefone,Nordeste,0,0
4118,40,17492,15392,255,3,WhatsApp,Sudeste,1,1
4119,47,10535,8771,63,8,WhatsApp,Nordeste,1,1
4120,62,11216,38426,403,7,Telefone,Norte,1,1
4121,64,10295,25315,192,1,Email,Sul,1,1
4122,40,2081,46112,329,12,Telefone,Norte,0,0
4123,66,15830,33857,71,6,WhatsApp,Sudeste,1,1
4124,64,11631,10052,63,5,WhatsApp,Centro-Oeste,1,1
4125,37,1632,16767,297,6,Telefone,Sul,1,1
4126,35,16484,18768,245,10,Telefone,Sudeste,0,1
4127,35,4885,49427,519,3,Telefone,Sudeste,1,0
4128,19,5270,14763,393,13,Telefone,Norte,0,0
4129,21,3768,5899,601,13,WhatsApp,Norte,0,0
4130,47,2475,30311,177,4,Email,Norte,1,0
4131,50,9105,29506,204,5,Telefone,Centro-Oeste,1,0
4132,53,8713,41771,646,8,WhatsApp,Nordeste,1,0
4133,35,12955,1576,594,1,WhatsApp,Nordeste,1,1
4134,54,4335,7735,533,10,Email,Norte,0,0
4135,36,4238,23721,128,8,Email,Norte,1,0
4136,64,11049,16917,195,9,WhatsApp,Centro-Oeste,0,1
4137,45,5634,33039,194,0,WhatsApp,Nordeste,1,1
4138,57,8333,35109,184,3,WhatsApp,Centro-Oeste,0,1
4139,37,9853,37749,247,11,WhatsApp,Sudeste,0,0
4140,66,17190,34402,324,4,Telefone,Nordeste,1,1
4141,50,3409,24145,160,8,Telefone,Norte,0,1
4142,29,15996,22182,706,14,Telefone,Sul,1,1
4143,68,13562,46407,622,5,Telefone,Sudeste,0,0
4144,32,11350,23901,66,3,WhatsApp,Sul,0,1
4145,58,3463,8271,254,1,WhatsApp,Centro-Oeste,1,0
4146,56,6653,41835,283,4,WhatsApp,Centro-Oeste,1,1
4147,19,11981,9415,60,7,WhatsApp,Centro-Oeste,1,1
4148,46,2466,14398,118,7,WhatsApp,Norte,1,0
4149,58,2389,2413,423,5,Telefone,Centro-Oeste,1,1
4150,27,7961,37565,556,10,Email,Sul,1,0
4151,19,7666,27568,36,0,Telefone,Sudeste,1,1
4152,68,17506,2442,531,14,Email,Norte,1,1
4153,28,12881,20888,91,7,Telefone,Sudeste,1,1
4154,30,17844,18215,301,3,Telefone,Centro-Oeste,1,1
4155,27,12440,837,217,14,WhatsApp,Nordeste,1,1
4156,31,12758,47524,98,13,Email,Norte,0,1
4157,35,8780,23950,456,1,WhatsApp,Centro-Oeste,0,0
4158,68,2567,10557,531,0,WhatsApp,Norte,0,0
4159,71,12615,28213,538,6,WhatsApp,Nordeste,0,0
4160,26,10518,9483,28,1,Email,Sul,0,1
4161,74,17253,20495,576,12,Email,Sul,1,1
4162,56,15678,49551,324,3,Telefone,Sul,0,0
4163,45,16687,36968,223,3,Telefone,Nordeste,1,1
4164,20,6107,26592,80,12,Telefone,Sudeste,1,0
4165,37,5485,12645,563,9,Email,Nordeste,0,0
4166,23,11784,39386,458,14,Telefone,Nordeste,0,0
4167,44,16054,23989,614,0,Email,Centro-Oeste,0,0
4168,70,6038,31536,176,1,WhatsApp,Sul,1,0
4169,19,7871,30113,522,0,WhatsApp,Norte,1,1
4170,46,3226,28984,457,5,Email,Sudeste,1,1
4171,55,7291,3173,423,12,WhatsApp,Norte,0,0
4172,20,9958,35390,100,2,Email,Centro-Oeste,1,1
4173,33,18721,12477,403,0,Telefone,Centro-Oeste,1,1
4174,47,17238,23966,576,11,Email,Sudeste,0,0
4175,57,18570,41518,380,7,WhatsApp,Norte,1,1
4176,19,18240,27509,531,13,Telefone,Sudeste,1,1
4177,34,10563,4188,332,11,WhatsApp,Sudeste,0,0
4178,58,11665,4248,318,13,Telefone,Sul,1,0
4179,29,16039,39610,653,3,Telefone,Norte,0,0
4180,52,17072,49543,537,9,Email,Sul,0,0
4181,60,6147,14165,89,6,Telefone,Sul,0,0
4182,18,11502,37398,604,9,WhatsApp,Sul,0,0
4183,72,12333,21141,511,1,Email,Nordeste,0,1
4184,62,11920,33000,42,14,WhatsApp,Centro-Oeste,1,1
4185,32,8142,36297,389,5,WhatsApp,Centro-Oeste,1,0
4186,43,12042,19730,81,5,WhatsApp,Nordeste,1,1
4187,54,5857,46450,402,6,Email,Sudeste,1,1
4188,38,17099,25546,107,11,WhatsApp,Norte,1,1
4189,66,14701,37303,111,0,WhatsApp,Norte,0,0
4190,48,4239,48395,277,13,Email,Norte,0,0
4191,42,14731,36167,214,11,Email,Sul,1,1
4192,40,11010,10138,506,0,WhatsApp,Norte,1,0
4193,41,11227,21327,121,14,Telefone,Norte,0,0
4194,74,12135,21673,134,1,Email,Norte,1,1
4195,55,11464,13722,371,13,WhatsApp,Centro-Oeste,0,1
4196,45,18761,37510,257,10,Email,Nordeste,1,1
4197,38,12892,18595,697,1,Telefone,Sudeste,1,0
4198,71,13836,1939,180,4,Telefone,Nordeste,1,1
4199,60,13439,38881,48,0,WhatsApp,Norte,1,1
4200,35,18176,20514,599,10,Telefone,Sudeste,1,1
4201,53,11343,5875,19,1,WhatsApp,Sudeste,0,0
4202,52,14323,23987,46,5,Telefone,Nordeste,1,1
4203,62,4186,42145,451,2,WhatsApp,Nordeste,0,0
4204,72,1733,26202,56,3,WhatsApp,Nordeste,1,0
4205,26,15929,21100,657,0,WhatsApp,Nordeste,1,1
4206,70,3772,2966,92,4,Email,Sul,1,1
4207,55,18850,41092,82,3,WhatsApp,Centro-Oeste,1,1
4208,47,18773,45597,79,7,WhatsApp,Centro-Oeste,1,1
4209,61,4900,44898,662,2,WhatsApp,Norte,0,0
4210,51,16871,47471,283,9,Telefone,Sul,1,1
4211,49,6042,7428,311,0,WhatsApp,Sudeste,1,0
4212,20,5023,22980,160,13,Telefone,Nordeste,1,1
4213,20,19647,9611,316,12,WhatsApp,Norte,0,1
4214,45,4791,41388,668,9,WhatsApp,Sudeste,1,0
4215,61,3988,29989,156,4,Telefone,Centro-Oeste,1,0
4216,32,12392,44332,714,13,Email,Sudeste,1,0
4217,58,3058,9904,468,14,WhatsApp,Nordeste,0,0
4218,40,6190,34139,462,0,WhatsApp,Nordeste,1,0
4219,57,7621,13082,117,10,WhatsApp,Centro-Oeste,1,1
4220,28,13698,1363,666,4,Telefone,Nordeste,1,1
4221,65,5939,48151,364,8,WhatsApp,Sul,0,0
4222,49,18987,45413,631,4,Email,Norte,1,1
4223,74,9020,28184,711,1,WhatsApp,Centro-Oeste,1,0
4224,71,6909,3555,466,12,WhatsApp,Centro-Oeste,1,0
4225,53,11170,12686,184,14,WhatsApp,Sudeste,1,1
4226,50,13606,3182,660,1,Telefone,Centro-Oeste,1,0
4227,41,13434,46150,166,9,Telefone,Norte,1,1
4228,56,9369,38546,75,8,WhatsApp,Sul,1,1
4229,51,4456,47073,272,11,Email,Sudeste,1,0
4230,73,12266,22332,691,13,WhatsApp,Norte,0,0
4231,45,11586,17497,503,4,Telefone,Centro-Oeste,0,0
4232,54,11935,35140,563,10,Telefone,Nordeste,0,0
4233,24,17912,11846,587,7,WhatsApp,Nordeste,1,1
4234,21,11755,40991,656,9,Email,Norte,1,0
4235,54,11138,47139,343,3,Email,Sul,1,1
4236,73,9256,49214,700,1,WhatsApp,Nordeste,1,0
4237,18,13356,7689,635,3,Telefone,Norte,0,0
4238,18,17264,46020,251,11,WhatsApp,Sudeste,1,1
4239,64,5102,44833,130,10,Telefone,Centro-Oeste,1,0
4240,37,6562,22270,358,3,WhatsApp,Sul,0,0
4241,36,13377,40210,692,10,Email,Sul,1,0
4242,46,8744,47998,408,8,WhatsApp,Sudeste,0,0
4243,27,7872,44651,495,9,WhatsApp,Sul,0,0
4244,35,8605,744,622,10,WhatsApp,Norte,0,0
4245,45,13729,33288,482,5,WhatsApp,Sul,1,1
4246,52,18456,30305,78,14,Telefone,Sul,1,1
4247,60,9205,14417,514,9,WhatsApp,Sul,1,1
4248,64,15394,46989,321,14,Telefone,Norte,1,1
4249,48,13780,6267,290,5,WhatsApp,Centro-Oeste,0,0
4250,44,2114,28890,297,4,Telefone,Nordeste,0,0
4251,28,5550,10747,681,5,Telefone,Sul,0,0
4252,66,18209,4015,475,0,Email,Sudeste,0,0
